"","NOM_ENT","NOM_MUN","CVE_INEGI","year","Election","TOTAL","effective_number_parties","Winning_Party","alternation","num_alternations"
"290","Campeche","Hopelchén","04006","2009","Municipal",16205,2.01309233963373,"PAN",1,3
"291","Campeche","Hopelchén","04006","2012","Municipal",17254,2.33195160852098,"PRI_C",1,4
"292","Campeche","Hopelchén","04006","2015","Municipal",18797,2.31922262874491,"PRI_C",0,4
"293","Campeche","Hopelchén","04006","2018","Municipal",20082,2.62936777617136,"PRI_C",0,4
"294","Campeche","Palizada","04007","1985","Municipal",2672,1.07588943512853,"PRI",NA,NA
"295","Campeche","Palizada","04007","1988","Municipal",3382,1.04669244108242,"PRI",0,0
"296","Campeche","Palizada","04007","1991","Municipal",2944,1.14987928536939,"PRI",0,0
"297","Campeche","Palizada","04007","1994","Municipal",3933,1.35833961072968,"PRI",0,0
"298","Campeche","Palizada","04007","1997","Municipal",2812,1.8199145848517,"PRI",0,0
"299","Campeche","Palizada","04007","2000","Municipal",3414,2.12448185967526,"PRI",0,0
"300","Campeche","Palizada","04007","2003","Municipal",3604,2.54815572232265,"PRI",0,0
"301","Campeche","Palizada","04007","2006","Municipal",2123,1.54783368992435,"PRI",0,0
"302","Campeche","Palizada","04007","2009","Municipal",4427,2.35534264109078,"PRI_C",1,1
"303","Campeche","Palizada","04007","2012","Municipal",5144,2.31308593519099,"PRI_C",0,1
"304","Campeche","Palizada","04007","2015","Municipal",5533,2.04936735146271,"PAN",1,2
"305","Campeche","Palizada","04007","2018","Municipal",6017,3.39292457824651,"PRI_C",1,3
"306","Campeche","Tenabo","04008","1985","Municipal",1766,1.79712858437329,"PRI",NA,NA
"307","Campeche","Tenabo","04008","1988","Municipal",1868,1.31009553282548,"PRI",0,0
"308","Campeche","Tenabo","04008","1991","Municipal",2314,1.47003731753914,"PRI",0,0
"309","Campeche","Tenabo","04008","1994","Municipal",3299,1.90096075365001,"PRI",0,0
"310","Campeche","Tenabo","04008","1997","Municipal",3421,2.88465847662174,"PRI",0,0
"311","Campeche","Tenabo","04008","2000","Municipal",4090,2.33846128408989,"PRI",0,0
"312","Campeche","Tenabo","04008","2003","Municipal",4436,2.36102129036876,"PRI",0,0
"313","Campeche","Tenabo","04008","2006","Municipal",4567,1.76910637853321,"PRI",0,0
"314","Campeche","Tenabo","04008","2009","Municipal",5520,2.17873248141343,"PAN",1,1
"315","Campeche","Tenabo","04008","2012","Municipal",5917,2.49185994015738,"PRI_C",1,2
"316","Campeche","Tenabo","04008","2015","Municipal",6312,2.22239243975808,"PRI_C",0,2
"317","Campeche","Tenabo","04008","2018","Municipal",6800,2.73193637941383,"MORENA",1,3
"318","Campeche","Escárcega","04009","1991","Municipal",8555,1.53201282784474,"PRI",NA,NA
"319","Campeche","Escárcega","04009","1994","Municipal",16943,2.06587242241166,"PRI",0,0
"320","Campeche","Escárcega","04009","1997","Municipal",15055,2.13017900939621,"PRI",0,0
"321","Campeche","Escárcega","04009","2000","Municipal",15167,2.56092430378197,"PRI",0,0
"322","Campeche","Escárcega","04009","2003","Municipal",15071,2.86043459245905,"PAN",1,1
"323","Campeche","Escárcega","04009","2006","Municipal",11653,2.96878079614184,"PRI",1,2
"324","Campeche","Escárcega","04009","2009","Municipal",19687,2.7900841269832,"PRI_C",1,3
"325","Campeche","Escárcega","04009","2012","Municipal",23157,2.37695682515529,"PRI_C",0,3
"326","Campeche","Escárcega","04009","2015","Municipal",22067,2.83733124746308,"PRI_C",0,3
"327","Campeche","Escárcega","04009","2018","Municipal",26066,3.55417034184458,"MORENA",1,4
"328","Campeche","Calakmul","04010","1997","Municipal",6103,2.28964553489696,"PRI",NA,NA
"329","Campeche","Calakmul","04010","2000","Municipal",5772,2.29857131539335,"PRI",0,0
"330","Campeche","Calakmul","04010","2003","Municipal",6134,2.88808176669393,"PRI",0,0
"331","Campeche","Calakmul","04010","2006","Municipal",4014,1.84606641695713,"PRI",0,0
"332","Campeche","Calakmul","04010","2009","Municipal",8636,2.88119775366919,"PRI_C",1,1
"333","Campeche","Calakmul","04010","2012","Municipal",10509,3.04947865555614,"PRI_C",0,1
"334","Campeche","Calakmul","04010","2015","Municipal",12120,2.373098853235,"PAN",1,2
"335","Campeche","Calakmul","04010","2018","Municipal",13967,3.51487378738386,"PRI_C",1,3
"336","Campeche","Candelaria","04011","2000","Municipal",9220,2.5932421906999,"PRI",NA,NA
"337","Campeche","Candelaria","04011","2003","Municipal",10232,3.52913080617807,"PRI",0,0
"338","Campeche","Candelaria","04011","2006","Municipal",10737,2.09197450912892,"PAN",1,1
"339","Campeche","Candelaria","04011","2009","Municipal",14430,2.17133336957511,"PAN",0,1
"340","Campeche","Candelaria","04011","2012","Municipal",17442,2.87490044170167,"PRI_C",1,2
"341","Campeche","Candelaria","04011","2015","Municipal",19326,1.96019029794999,"PAN",1,3
"342","Campeche","Candelaria","04011","2018","Municipal",20299,2.85396891030803,"PAN_C",1,4
"343","Coahuila De Zaragoza","Abasolo","05001","1987","Municipal",777,1,"PRI",NA,NA
"344","Coahuila De Zaragoza","Abasolo","05001","1990","Municipal",595,1,"PRI",0,0
"345","Coahuila De Zaragoza","Abasolo","05001","1993","Municipal",572,1.24235819756988,"PRI",0,0
"346","Coahuila De Zaragoza","Abasolo","05001","1996","Municipal",648,1.98381206247976,"PAN",1,1
"347","Coahuila De Zaragoza","Abasolo","05001","1999","Municipal",688,1.98538471564496,"PRI",1,2
"348","Coahuila De Zaragoza","Abasolo","05001","2002","Municipal",701,2.06780164563339,"PRI",0,2
"349","Coahuila De Zaragoza","Abasolo","05001","2005","Municipal",798,2.01185970547492,"PAN",1,3
"350","Coahuila De Zaragoza","Abasolo","05001","2009","Municipal",833,1.81650106637557,"PRI",1,4
"351","Coahuila De Zaragoza","Abasolo","05001","2013","Municipal",910,2.09731775815051,"PRI_C",1,5
"352","Coahuila De Zaragoza","Abasolo","05001","2017","Municipal",790,2.06930051592619,"PRI_C",0,5
"353","Coahuila De Zaragoza","Abasolo","05001","2018","Municipal",907,2.15878973902171,"PAN",1,6
"354","Coahuila De Zaragoza","Acuna","05002","1987","Municipal",7947,2.14163832588926,"PRI",NA,NA
"355","Coahuila De Zaragoza","Acuna","05002","1990","Municipal",8389,2.23717596978474,"PC",1,1
"356","Coahuila De Zaragoza","Acuna","05002","1993","Municipal",22311,3.2706575560874,"PFCRN",1,2
"357","Coahuila De Zaragoza","Acuna","05002","1996","Municipal",18050,2.81765813137607,"PRI",1,3
"358","Coahuila De Zaragoza","Acuna","05002","1999","Municipal",23278,2.96207344651308,"PRI",0,3
"359","Coahuila De Zaragoza","Acuna","05002","2002","Municipal",23936,3.51576122767281,"PRI",0,3
"360","Coahuila De Zaragoza","Acuna","05002","2005","Municipal",36583,2.71505322936385,"PRI",0,3
"361","Coahuila De Zaragoza","Acuna","05002","2009","Municipal",52040,1.99975222733423,"PRI",0,3
"362","Coahuila De Zaragoza","Acuna","05002","2013","Municipal",54416,2.18325906402883,"PAN_C",1,4
"363","Coahuila De Zaragoza","Acuna","05002","2017","Municipal",58861,2.26551274216112,"PAN_C",0,4
"364","Coahuila De Zaragoza","Acuna","05002","2018","Municipal",63816,4.46235502634449,"PRI",1,5
"365","Coahuila De Zaragoza","Allende","05003","1987","Municipal",4209,1.51205668419868,"PRI",NA,NA
"366","Coahuila De Zaragoza","Allende","05003","1990","Municipal",3470,1.68228156214713,"PRI",0,0
"367","Coahuila De Zaragoza","Allende","05003","1993","Municipal",7692,2.18739361878323,"PRI",0,0
"368","Coahuila De Zaragoza","Allende","05003","1996","Municipal",7471,2.23376613223461,"PRI",0,0
"369","Coahuila De Zaragoza","Allende","05003","1999","Municipal",6870,1.70201902603273,"PRI",0,0
"370","Coahuila De Zaragoza","Allende","05003","2002","Municipal",7564,2.0487372273365,"PRI",0,0
"371","Coahuila De Zaragoza","Allende","05003","2005","Municipal",8025,1.97520692494673,"PRI",0,0
"372","Coahuila De Zaragoza","Allende","05003","2009","Municipal",9341,2.0294348612839,"PAN",1,1
"373","Coahuila De Zaragoza","Allende","05003","2013","Municipal",10168,1.99718146022398,"PRI_C",1,2
"374","Coahuila De Zaragoza","Allende","05003","2017","Municipal",10869,2.38026135278443,"PAN_C",1,3
"375","Coahuila De Zaragoza","Allende","05003","2018","Municipal",11541,3.49173445286485,"PRI",1,4
"376","Coahuila De Zaragoza","Arteaga","05004","1987","Municipal",755,1,"PRI",NA,NA
"377","Coahuila De Zaragoza","Arteaga","05004","1990","Municipal",3671,1.54338823548275,"PRI",0,0
"378","Coahuila De Zaragoza","Arteaga","05004","1993","Municipal",5366,1.75538628685697,"PRI",0,0
"379","Coahuila De Zaragoza","Arteaga","05004","1996","Municipal",5522,1.62771131179415,"PRI",0,0
"380","Coahuila De Zaragoza","Arteaga","05004","1999","Municipal",6230,1.99550650006992,"PRI",0,0
"381","Coahuila De Zaragoza","Arteaga","05004","2002","Municipal",5717,2.17274434666385,"PRI",0,0
"382","Coahuila De Zaragoza","Arteaga","05004","2005","Municipal",7111,1.79064995266871,"PRI",0,0
"383","Coahuila De Zaragoza","Arteaga","05004","2009","Municipal",9995,1.84235573618709,"PRI",0,0
"384","Coahuila De Zaragoza","Arteaga","05004","2013","Municipal",11235,2.19103859341213,"PRI_C",1,1
"385","Coahuila De Zaragoza","Arteaga","05004","2017","Municipal",12475,2.65974356122756,"PRI_C",0,1
"386","Coahuila De Zaragoza","Arteaga","05004","2018","Municipal",12125,2.83661111479321,"PRI",0,1
"387","Coahuila De Zaragoza","Candela","05005","1987","Municipal",953,1.14799683994312,"PRI",NA,NA
"388","Coahuila De Zaragoza","Candela","05005","1990","Municipal",755,1.01875135157354,"PRI",0,0
"389","Coahuila De Zaragoza","Candela","05005","1993","Municipal",762,1.98926354638483,"PRI",0,0
"390","Coahuila De Zaragoza","Candela","05005","1996","Municipal",812,1.99998756234375,"PRI",0,0
"391","Coahuila De Zaragoza","Candela","05005","1999","Municipal",918,1.77134121617919,"PRI",0,0
"392","Coahuila De Zaragoza","Candela","05005","2002","Municipal",1011,1.66955093283269,"PRI",0,0
"393","Coahuila De Zaragoza","Candela","05005","2005","Municipal",1136,1.91593877394047,"PRI",0,0
"394","Coahuila De Zaragoza","Candela","05005","2009","Municipal",1273,1.53766627983093,"PRI",0,0
"395","Coahuila De Zaragoza","Candela","05005","2013","Municipal",1470,1.82175328693292,"PRI_C",1,1
"396","Coahuila De Zaragoza","Candela","05005","2017","Municipal",1294,2.00281181522079,"PRI_C",0,1
"397","Coahuila De Zaragoza","Candela","05005","2018","Municipal",1390,2.08349905831573,"PRI",0,1
"398","Coahuila De Zaragoza","Castanos","05006","1987","Municipal",4371,2.41880635120143,"PRI",NA,NA
"399","Coahuila De Zaragoza","Castanos","05006","1990","Municipal",4219,2.30147872918272,"PAN",1,1
"400","Coahuila De Zaragoza","Castanos","05006","1993","Municipal",7596,2.25953114051958,"PAN_C",1,2
"401","Coahuila De Zaragoza","Castanos","05006","1996","Municipal",7368,2.51461135092819,"PRI",1,3
"402","Coahuila De Zaragoza","Castanos","05006","1999","Municipal",8068,2.14224703433811,"PRI",0,3
"403","Coahuila De Zaragoza","Castanos","05006","2002","Municipal",7620,2.58517337106823,"PRI",0,3
"404","Coahuila De Zaragoza","Castanos","05006","2005","Municipal",9320,3.16110411517251,"PRI",0,3
"405","Coahuila De Zaragoza","Castanos","05006","2009","Municipal",11015,1.99911477620907,"PAN_C",1,4
"406","Coahuila De Zaragoza","Castanos","05006","2013","Municipal",11893,3.4225516402796,"PRI_C",1,5
"407","Coahuila De Zaragoza","Castanos","05006","2017","Municipal",12821,3.10706549076181,"PRI_C",0,5
"408","Coahuila De Zaragoza","Castanos","05006","2018","Municipal",12787,3.54525369554221,"PRI",0,5
"409","Coahuila De Zaragoza","Cuatro Cienegas","05007","1987","Municipal",2144,1.5001648089489,"PRI",NA,NA
"410","Coahuila De Zaragoza","Cuatro Cienegas","05007","1990","Municipal",1938,1.51277087819272,"PRI",0,0
"411","Coahuila De Zaragoza","Cuatro Cienegas","05007","1993","Municipal",3621,2.51369637591219,"PRI",0,0
"412","Coahuila De Zaragoza","Cuatro Cienegas","05007","1996","Municipal",3835,2.13815814086009,"PRI",0,0
"413","Coahuila De Zaragoza","Cuatro Cienegas","05007","1999","Municipal",4124,1.92583821298536,"PRI",0,0
"414","Coahuila De Zaragoza","Cuatro Cienegas","05007","2002","Municipal",4521,2.11300064325743,"PAN",1,1
"415","Coahuila De Zaragoza","Cuatro Cienegas","05007","2005","Municipal",5074,2.80213519598951,"PRI",1,2
"416","Coahuila De Zaragoza","Cuatro Cienegas","05007","2009","Municipal",5517,2.20397316255831,"PRI",0,2
"417","Coahuila De Zaragoza","Cuatro Cienegas","05007","2013","Municipal",6094,2.29797333040022,"PRI_C",1,3
"418","Coahuila De Zaragoza","Cuatro Cienegas","05007","2017","Municipal",6231,2.95913682540488,"PRI_C",0,3
"419","Coahuila De Zaragoza","Cuatro Cienegas","05007","2018","Municipal",6331,2.86539501531582,"PAN",1,4
"420","Coahuila De Zaragoza","Escobedo","05008","1987","Municipal",902,1.04070710430044,"PRI",NA,NA
"421","Coahuila De Zaragoza","Escobedo","05008","1990","Municipal",973,1.73893932909525,"PRI",0,0
"422","Coahuila De Zaragoza","Escobedo","05008","1993","Municipal",742,1,"PRI",0,0
"423","Coahuila De Zaragoza","Escobedo","05008","1996","Municipal",1109,1.85188395710083,"PRI",0,0
"424","Coahuila De Zaragoza","Escobedo","05008","1999","Municipal",1092,1.57206537890045,"PRI",0,0
"425","Coahuila De Zaragoza","Escobedo","05008","2002","Municipal",1475,1.99956372742562,"PRI",0,0
"426","Coahuila De Zaragoza","Escobedo","05008","2005","Municipal",1457,2.00795824901067,"PAN",1,1
"427","Coahuila De Zaragoza","Escobedo","05008","2009","Municipal",1625,1.97737575939261,"PRI",1,2
"428","Coahuila De Zaragoza","Escobedo","05008","2013","Municipal",1808,2.70233252522446,"PRI_C",1,3
"429","Coahuila De Zaragoza","Escobedo","05008","2017","Municipal",1718,2.50327717446019,"PRI_C",0,3
"430","Coahuila De Zaragoza","Escobedo","05008","2018","Municipal",1829,2.16352970584012,"PRI",0,3
"431","Coahuila De Zaragoza","Francisco I. Madero","05009","1987","Municipal",17315,1.1680751181501,"PRI",NA,NA
"432","Coahuila De Zaragoza","Francisco I. Madero","05009","1990","Municipal",10912,2.22721194520798,"PRI",0,0
"433","Coahuila De Zaragoza","Francisco I. Madero","05009","1993","Municipal",17594,3.73653877536466,"PRI",0,0
"434","Coahuila De Zaragoza","Francisco I. Madero","05009","1996","Municipal",16129,2.72452200701341,"PRI",0,0
"435","Coahuila De Zaragoza","Francisco I. Madero","05009","1999","Municipal",17744,2.56177588752825,"PRI",0,0
"436","Coahuila De Zaragoza","Francisco I. Madero","05009","2002","Municipal",17356,2.97991546897346,"PRI",0,0
"437","Coahuila De Zaragoza","Francisco I. Madero","05009","2005","Municipal",20488,3.14535553509959,"PRI",0,0
"438","Coahuila De Zaragoza","Francisco I. Madero","05009","2009","Municipal",21247,3.5311163882293,"PRI",0,0
"439","Coahuila De Zaragoza","Francisco I. Madero","05009","2013","Municipal",24960,2.66836755325461,"PRI_C",1,1
"440","Coahuila De Zaragoza","Francisco I. Madero","05009","2017","Municipal",27985,4.16180406830475,"PRI",0,1
"441","Coahuila De Zaragoza","Francisco I. Madero","05009","2018","Municipal",29146,3.52549492050296,"MORENA",1,2
"442","Coahuila De Zaragoza","Frontera","05010","1987","Municipal",8738,1.81299737569704,"PRI",NA,NA
"443","Coahuila De Zaragoza","Frontera","05010","1990","Municipal",6899,2.04031482341445,"PRI",0,0
"444","Coahuila De Zaragoza","Frontera","05010","1993","Municipal",18447,3.88527168081439,"PRI",0,0
"445","Coahuila De Zaragoza","Frontera","05010","1996","Municipal",17877,3.21603727523613,"PAN",1,1
"446","Coahuila De Zaragoza","Frontera","05010","1999","Municipal",19324,1.96319355564453,"PRI",1,2
"447","Coahuila De Zaragoza","Frontera","05010","2002","Municipal",20223,2.68659631322355,"PAN",1,3
"448","Coahuila De Zaragoza","Frontera","05010","2005","Municipal",24368,2.09760760834248,"PRI",1,4
"449","Coahuila De Zaragoza","Frontera","05010","2009","Municipal",23133,1.82333563196917,"PRI",0,4
"450","Coahuila De Zaragoza","Frontera","05010","2013","Municipal",30099,2.0135866010127,"PAN",1,5
"451","Coahuila De Zaragoza","Frontera","05010","2017","Municipal",33397,3.96196767494594,"PRI",1,6
"452","Coahuila De Zaragoza","Frontera","05010","2018","Municipal",36935,3.8818295700393,"PRI",0,6
"453","Coahuila De Zaragoza","General Cepeda","05011","1987","Municipal",3315,1.14916647137825,"PRI",NA,NA
"454","Coahuila De Zaragoza","General Cepeda","05011","1990","Municipal",1937,1.26972893161512,"PRI",0,0
"455","Coahuila De Zaragoza","General Cepeda","05011","1993","Municipal",3609,2.23535217743964,"PRI",0,0
"456","Coahuila De Zaragoza","General Cepeda","05011","1996","Municipal",3471,2.16441476495745,"PRI",0,0
"457","Coahuila De Zaragoza","General Cepeda","05011","1999","Municipal",4357,2.0117422007705,"PAN",1,1
"458","Coahuila De Zaragoza","General Cepeda","05011","2002","Municipal",4255,2.89175324050624,"PRI",1,2
"459","Coahuila De Zaragoza","General Cepeda","05011","2005","Municipal",4374,2.68378365973187,"PRI",0,2
"460","Coahuila De Zaragoza","General Cepeda","05011","2009","Municipal",5640,3.04612278828128,"PRI",0,2
"461","Coahuila De Zaragoza","General Cepeda","05011","2013","Municipal",6017,2.21107972913193,"PRI_C",1,3
"462","Coahuila De Zaragoza","General Cepeda","05011","2017","Municipal",6406,3.24378249448266,"PAN_C",1,4
"463","Coahuila De Zaragoza","General Cepeda","05011","2018","Municipal",6880,2.17357827559584,"PAN",0,4
"464","Coahuila De Zaragoza","Guerrero","05012","1987","Municipal",972,1,"PRI",NA,NA
"465","Coahuila De Zaragoza","Guerrero","05012","1990","Municipal",494,1,"PAN",1,1
"466","Coahuila De Zaragoza","Guerrero","05012","1993","Municipal",767,1.80041358989723,"PRI",1,2
